ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,pd_pps,risk_score,risk_mode,alarms
2026-07-09T01:15:00+00:00,293,572.9,99.5,7.27,36.53,7.92,DSYA3_L1,5.56,1.047,,,,0,14.31,0,HYP-NORMAL,
2026-07-09T01:30:00+00:00,294,564.1,98.3,7.29,36.44,7.85,DSYA3_L1,5.26,1.042,,,,0,14.7,0,HYP-NORMAL,
2026-07-09T01:45:00+00:00,295,549.7,95.9,7.31,36.36,7.8,DSYA1_L1,5.08,1.042,,,,0,14.96,0,HYP-NORMAL,
2026-07-09T02:00:00+00:00,296,541.3,95.1,7.33,36.29,7.76,DSYA7_L1,4.7,1.041,,,,0,14.88,0,HYP-NORMAL,
2026-07-09T02:15:00+00:00,297,538.1,94.2,7.33,36.24,7.72,DSYA7_L1,4.6,1.019,,,,0,15.12,0,HYP-NORMAL,
2026-07-09T02:30:00+00:00,298,531.6,93.3,7.34,36.2,7.7,DSYA3_L1,4.51,1.008,,,,0,15.13,0,HYP-NORMAL,
2026-07-09T02:45:00+00:00,299,525.4,92.4,7.35,36.18,7.68,DSYA3_L1,4.2,1.008,,,,0,15.6,0,HYP-NORMAL,
2026-07-09T03:00:00+00:00,300,527.1,92.4,7.35,36.17,7.68,DSYA3_L1,4.04,1.009,,,,0,15.66,0,HYP-NORMAL,
2026-07-09T03:15:00+00:00,301,527.3,92.1,7.35,36.18,7.68,DSYA4_L1,3.9,1.009,,,,0,16,0,HYP-NORMAL,
2026-07-09T03:30:00+00:00,302,528,92.5,7.35,36.2,7.7,DSYA3_L1,4.09,1.008,,,,0,15.78,0,HYP-NORMAL,
2026-07-09T03:45:00+00:00,303,526.2,92,7.35,36.24,7.72,DSYA7_L1,4.19,1.008,,,,0,15.96,0,HYP-NORMAL,
2026-07-09T04:00:00+00:00,304,526.9,92.5,7.35,36.29,7.76,DSYA7_L1,3.95,1.008,,,,0,16.54,0,HYP-NORMAL,
2026-07-09T04:15:00+00:00,305,537.3,93.9,7.33,36.36,7.8,DSYA2_L1,4.04,1.007,,,,0,16.35,0,HYP-NORMAL,
2026-07-09T04:30:00+00:00,306,551.2,96.2,7.31,36.44,7.85,DSYA4_L1,4.13,1.008,,,,0,16.5,0,HYP-NORMAL,
2026-07-09T04:45:00+00:00,307,562.9,98.4,7.29,36.53,7.92,DSYA2_L1,4.27,1.009,,,,0,16.7,0,HYP-NORMAL,
2026-07-09T05:00:00+00:00,308,574.1,100.5,7.27,36.64,7.99,DSYA3_L1,4.56,1.01,,,,0,17.18,0,HYP-NORMAL,
2026-07-09T05:15:00+00:00,309,618.2,107.3,7.2,36.76,8.07,DSYA3_L1,4.58,1.01,,,,0,17.16,0,HYP-NORMAL,
2026-07-09T05:30:00+00:00,310,661.3,114.5,7.13,36.9,8.16,DSYA4_L1,4.85,1.009,,,,0,17.66,0,HYP-NORMAL,
2026-07-09T05:45:00+00:00,311,708.3,121.9,7.06,37.05,8.26,DSYA4_L1,5.64,1.008,,,,0,17.72,0,HYP-NORMAL,
2026-07-09T06:00:00+00:00,312,746.3,127.6,7,37.2,8.37,DSYA4_L1,6.49,1.008,,,,0,17.57,0,HYP-NORMAL,
2026-07-09T06:15:00+00:00,313,874.2,146.2,6.79,37.37,8.49,DSYA4_L1,7.36,1.007,,,,0,18.03,0,HYP-NORMAL,
2026-07-09T06:30:00+00:00,314,1001,163.5,6.58,37.55,8.61,DSYA4_L1,9.66,1.008,,,,0,18.56,0,HYP-NORMAL,
2026-07-09T06:45:00+00:00,315,1129,181.9,6.38,37.74,8.74,DSYA4_L1,12.78,1.006,,,,0,18.21,0,HYP-NORMAL,
2026-07-09T07:00:00+00:00,316,1246,198,6.19,37.94,8.88,DSYA4_L1,16.25,1.008,,,,0,18.31,0,HYP-NORMAL,
2026-07-09T07:15:00+00:00,317,1374,213,5.98,38.14,9.02,DSYA4_L1,20.56,1.002,,,,0,18.86,0,HYP-NORMAL,
2026-07-09T07:30:00+00:00,318,1510,228.5,5.76,38.35,9.18,DSYA4_L1,24.85,1.001,,,,0,19.2,0,HYP-NORMAL,
2026-07-09T07:45:00+00:00,319,1634,242.3,5.56,38.57,9.33,DSYA4_L1,29.79,1.002,,,,0,19.66,0,HYP-NORMAL,
2026-07-09T08:00:00+00:00,320,1769,255.6,5.34,38.79,9.49,DSYA4_L1,35.45,1.004,,,,0,19.02,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T08:15:00+00:00,321,1817,262.1,5.27,39.01,9.66,DSYA4_L1,41.67,1.008,,,,0,19.43,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T08:30:00+00:00,322,1842,262.7,5.22,39.24,9.83,DSYA4_L1,44.94,1.005,,,,0,19.8,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T08:45:00+00:00,323,1871,263.2,5.17,39.47,10,DSYA4_L1,46.94,1.008,,,,0,19.99,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T09:00:00+00:00,324,1922,268.3,5.09,39.7,10.17,DSYA4_L1,48.31,1.008,,,,0,20.09,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T09:15:00+00:00,325,1922,268.7,5.09,39.93,10.35,DSYA4_L1,51.02,1.01,,,,0,20.34,0,HYP-NORMAL,ALM-THR-TERM-WARN;ALM-PANEL-TEMP
2026-07-09T09:30:00+00:00,326,1905,269.1,5.12,40.16,10.53,DSYA4_L1,51.06,1.006,,,,0,20.04,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T09:45:00+00:00,327,1900,269.8,5.13,40.39,10.71,DSYA4_L1,51.06,1.006,,,,0,20.25,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T10:00:00+00:00,328,1900,269.4,5.13,40.62,10.88,DSYA4_L1,50.81,1.006,,,,0,20.93,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T10:15:00+00:00,329,1920,274.7,5.1,40.84,11.06,DSYA4_L1,50.39,1.008,,,,0,21.11,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T10:30:00+00:00,330,1932,277.7,5.09,41.06,11.23,DSYA4_L1,51.59,1.017,,,,0,20.77,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T10:45:00+00:00,331,1937,277.6,5.08,41.27,11.41,DSYA4_L1,52.14,1.021,,,,0,20.93,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T11:00:00+00:00,332,1954,278.7,5.05,41.47,11.57,DSYA4_L1,52.59,1.021,,,,0,21.47,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T11:15:00+00:00,333,1938,276.3,5.08,41.67,11.73,DSYA4_L1,52.84,1.022,,,,0,21.34,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T11:30:00+00:00,334,1934,277.6,5.09,41.86,11.89,DSYA4_L1,52.91,1.023,,,,0,21.52,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T11:45:00+00:00,335,1946,280.9,5.07,42.03,12.04,DSYA4_L1,52.39,1.022,,,,0,21.8,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T12:00:00+00:00,336,1942,278.1,5.07,42.2,12.18,DSYA4_L1,53.31,1.03,,,,0,22,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T12:15:00+00:00,337,1915,278.4,5.12,42.36,12.32,DSYA4_L1,52.27,1.038,,,,0,22.08,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T12:30:00+00:00,338,1890,276.1,5.16,42.51,12.45,DSYA3_L1,52.02,1.061,,,,0,22.44,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T12:45:00+00:00,339,1853,270.8,5.22,42.64,12.56,DSYA3_L1,50.93,1.054,,,,0,22.53,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T13:00:00+00:00,340,1827,267.9,5.26,42.77,12.67,DSYA7_L1,49.44,1.041,,,,0,22.87,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T13:15:00+00:00,341,1840,267.7,5.24,42.87,12.76,DSYA3_L1,48.4,1.043,,,,0,22.77,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T13:30:00+00:00,342,1869,270.4,5.19,42.97,12.85,DSYA3_L1,47.79,1.049,,,,0,23.14,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T13:45:00+00:00,343,1878,269.5,5.17,43.05,12.92,DSYA4_L1,48.37,1.05,,,,0,23.08,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T14:00:00+00:00,344,1902,274.6,5.14,43.12,12.98,DSYA4_L1,48.79,1.062,,,,0,23.43,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T14:15:00+00:00,345,1931,277.5,5.09,43.17,13.03,DSYA4_L1,50.16,1.078,,,,0,23.81,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T14:30:00+00:00,346,1946,279.1,5.07,43.21,13.06,DSYA4_L1,51.84,1.102,,,,0,24.28,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T14:45:00+00:00,347,1970,284.1,5.03,43.23,13.08,DSYA4_L1,52.84,1.108,,,,0,24.1,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T15:00:00+00:00,348,1992,288,5,43.24,13.09,DSYA4_L1,53.84,1.124,,,,0,24.13,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T15:15:00+00:00,349,1976,286,5.02,43.23,13.08,DSYA4_L1,54.91,1.127,,,,0,24.28,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T15:30:00+00:00,350,1968,282.3,5.03,43.21,13.06,DSYA4_L1,55.05,1.126,,,,0,24.78,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T15:45:00+00:00,351,1981,285.1,5.01,43.17,13.03,DSYA4_L1,54.63,1.119,,,,0,24.94,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T16:00:00+00:00,352,1970,284.5,5.03,43.12,12.98,DSYA4_L1,54.88,1.153,,,,0,24.76,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T16:15:00+00:00,353,1960,283.1,5.05,43.05,12.92,DSYA4_L1,54.67,1.172,,,,0,25.31,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T16:30:00+00:00,354,1946,282.3,5.07,42.97,12.85,DSYA4_L1,53.98,1.141,,,,0,25.37,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T16:45:00+00:00,355,1945,282.6,5.07,42.87,12.76,DSYA3_L1,53.42,1.135,,,,0,25.24,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T17:00:00+00:00,356,1938,283.1,5.09,42.77,12.67,DSYA4_L1,53.05,1.134,,,,0,26,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T17:15:00+00:00,357,1918,280.5,5.12,42.64,12.56,DSYA3_L1,52.66,1.133,,,,0,25.94,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T17:30:00+00:00,358,1897,280.3,5.15,42.51,12.45,DSYA3_L1,52.1,1.133,,,,0,25.85,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T17:45:00+00:00,359,1871,278.5,5.2,42.36,12.32,DSYA3_L1,51.19,1.133,,,,0,26.42,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T18:00:00+00:00,360,1845,274.3,5.24,42.2,12.18,DSYA3_L1,50.23,1.134,,,,0,26.63,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T18:15:00+00:00,361,1829,272.8,5.26,42.03,12.04,DSYA3_L1,48.86,1.134,,,,0,26.92,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T18:30:00+00:00,362,1804,270.3,5.3,41.86,11.89,DSYA3_L1,47.82,1.134,,,,0,26.81,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T18:45:00+00:00,363,1779,265.3,5.34,41.67,11.73,DSYA7_L1,46.81,1.121,,,,0,26.95,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T19:00:00+00:00,364,1749,262.4,5.39,41.47,11.57,DSYA7_L1,45.41,1.093,,,,0,26.92,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T19:15:00+00:00,365,1768,263,5.36,41.27,11.41,DSYA3_L1,44.31,1.094,,,,0,27.39,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T19:30:00+00:00,366,1787,264.2,5.32,41.06,11.23,DSYA3_L1,44.3,1.094,,,,0,27.24,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T19:45:00+00:00,367,1789,264.6,5.32,40.84,11.06,DSYA4_L1,44.53,1.097,,,,0,27.64,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T20:00:00+00:00,368,1815,268.9,5.28,40.62,10.88,DSYA4_L1,44.81,1.096,,,,0,27.58,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T20:15:00+00:00,369,1804,268.5,5.3,40.39,10.71,DSYA4_L1,45.93,1.098,,,,0,28.05,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T20:30:00+00:00,370,1780,267.4,5.34,40.16,10.53,DSYA4_L1,45.9,1.098,,,,0,28.01,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T20:45:00+00:00,371,1751,262.6,5.39,39.93,10.35,DSYA3_L1,44.84,1.098,,,,0,28.67,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T21:00:00+00:00,372,1728,260.3,5.42,39.7,10.17,DSYA7_L1,43.92,1.097,,,,0,28.66,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T21:15:00+00:00,373,1658,253,5.54,39.47,10,DSYA3_L1,42.6,1.098,,,,0,28.59,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-09T21:30:00+00:00,374,1600,245.9,5.63,39.24,9.83,DSYA7_L1,40.87,1.104,,,,0,29.15,0,HYP-NORMAL,
2026-07-09T21:45:00+00:00,375,1549,240.9,5.71,39.01,9.66,DSYA3_L1,38.59,1.1,,,,0,29.05,0,HYP-NORMAL,
2026-07-09T22:00:00+00:00,376,1484,232.1,5.82,38.79,9.49,DSYA3_L1,36.67,1.1,,,,0,29.17,0,HYP-NORMAL,
2026-07-09T22:15:00+00:00,377,1377,219.6,5.99,38.57,9.33,DSYA3_L1,34.2,1.101,,,,0,29.19,0,HYP-NORMAL,
2026-07-09T22:30:00+00:00,378,1270,205.8,6.16,38.35,9.18,DSYA3_L1,30.73,1.097,,,,0,29.51,0,HYP-NORMAL,
2026-07-09T22:45:00+00:00,379,1166,192.8,6.33,38.14,9.02,DSYA3_L1,27.49,1.074,,,,0,29.97,0,HYP-NORMAL,
2026-07-09T23:00:00+00:00,380,1061,179.3,6.5,37.94,8.88,DSYA3_L1,24.03,1.105,,,,0,29.99,0,HYP-NORMAL,
2026-07-09T23:15:00+00:00,381,960.9,164.2,6.66,37.74,8.74,DSYA7_L1,20.79,1.117,,,,0,30.35,0,HYP-NORMAL,
2026-07-09T23:30:00+00:00,382,868.4,149.5,6.81,37.55,8.61,DSYA3_L1,17.52,1.116,,,,0,30.29,0,HYP-NORMAL,
2026-07-09T23:45:00+00:00,383,767.8,134.2,6.97,37.37,8.49,DSYA3_L1,14.65,1.116,,,,0,30.35,0,HYP-NORMAL,
2026-07-10T00:00:00+00:00,384,667.6,117.6,7.13,37.29,8.43,DSYA7_L1,12.03,1.113,,,,0,30.56,0,HYP-NORMAL,
2026-07-10T00:15:00+00:00,385,652.4,114.8,7.15,37.13,8.32,DSYA7_L1,9.96,1.104,,,,0,30.92,0,HYP-NORMAL,
2026-07-10T00:30:00+00:00,386,637.9,112.4,7.18,36.99,8.22,DSYA3_L1,8.2,1.108,,,,0,31.23,0,HYP-NORMAL,
2026-07-10T00:45:00+00:00,387,620.7,109.3,7.2,36.85,8.13,DSYA7_L1,7.46,1.094,,,,0,31.08,0,HYP-NORMAL,
2026-07-10T01:00:00+00:00,388,609.3,107.9,7.22,36.73,8.05,DSYA7_L1,6.46,1.081,,,,0,31.35,0,HYP-NORMAL,
2026-07-10T01:15:00+00:00,389,597.9,106.2,7.24,36.62,7.98,DSYA3_L1,6.01,1.082,,,,0,31.33,0,HYP-NORMAL,
2026-07-10T01:30:00+00:00,390,586.4,104.6,7.26,36.53,7.91,DSYA3_L1,5.8,1.083,,,,0,31.65,0,HYP-NORMAL,
2026-07-10T01:45:00+00:00,391,574.1,103.1,7.28,36.44,7.86,DSYA3_L1,5.7,1.078,,,,0,31.82,0,HYP-NORMAL,
2026-07-10T02:00:00+00:00,392,566.5,101.6,7.29,36.38,7.82,DSYA7_L1,5.22,1.079,,,,0,32.16,0,HYP-NORMAL,
2026-07-10T02:15:00+00:00,393,564,101,7.3,36.32,7.78,DSYA1_L1,4.86,1.079,,,,0,32.63,0,HYP-NORMAL,
2026-07-10T02:30:00+00:00,394,561.9,100.9,7.3,36.29,7.76,DSYA1_L1,4.79,1.079,,,,0,32.54,0,HYP-NORMAL,
2026-07-10T02:45:00+00:00,395,560.2,100.3,7.3,36.26,7.74,DSYA7_L1,4.63,1.08,,,,0,32.37,0,HYP-NORMAL,
2026-07-10T03:00:00+00:00,396,556.1,99.3,7.31,36.26,7.74,DSYA7_L1,4.35,1.076,,,,0,32.83,0,HYP-NORMAL,
2026-07-10T03:15:00+00:00,397,556.6,99.8,7.31,36.26,7.74,DSYA7_L1,4.3,1.076,,,,0,32.98,0,HYP-NORMAL,
2026-07-10T03:30:00+00:00,398,559.8,100.9,7.3,36.29,7.76,DSYA3_L1,4.49,1.076,,,,0,32.92,0,HYP-NORMAL,
2026-07-10T03:45:00+00:00,399,557.9,100.2,7.31,36.32,7.78,DSYA7_L1,4.38,1.096,,,,0,33.37,0,HYP-NORMAL,
2026-07-10T04:00:00+00:00,400,556.8,99.7,7.31,36.38,7.82,DSYA4_L1,4.44,1.087,,,,0,33.55,0,HYP-NORMAL,
2026-07-10T04:15:00+00:00,401,567.2,101.2,7.29,36.44,7.86,DSYA4_L1,4.4,1.089,,,,0,33.6,0,HYP-NORMAL,
2026-07-10T04:30:00+00:00,402,578.4,103.1,7.27,36.53,7.91,DSYA4_L1,4.54,1.084,,,,0,34.07,0,HYP-NORMAL,
2026-07-10T04:45:00+00:00,403,588.6,105,7.26,36.62,7.98,DSYA3_L1,4.53,1.089,,,,0,33.86,0,HYP-NORMAL,
2026-07-10T05:00:00+00:00,404,604.2,107.1,7.23,36.73,8.05,DSYA4_L1,4.79,1.086,,,,0,34.07,0,HYP-NORMAL,
2026-07-10T05:15:00+00:00,405,649.5,115.4,7.16,36.85,8.13,DSYA3_L1,4.89,1.083,,,,0,34.21,0,HYP-NORMAL,
2026-07-10T05:30:00+00:00,406,695,123,7.09,36.99,8.22,DSYA4_L1,5.56,1.083,,,,0,34.9,0,HYP-NORMAL,
2026-07-10T05:45:00+00:00,407,735.8,129.1,7.02,37.13,8.32,DSYA4_L1,6.97,1.084,,,,0,34.62,0,HYP-NORMAL,
2026-07-10T06:00:00+00:00,408,782,136.3,6.95,37.29,8.43,DSYA4_L1,7.23,1.087,,,,0,34.76,0,HYP-NORMAL,
2026-07-10T06:15:00+00:00,409,911.8,155.4,6.74,37.46,8.55,DSYA4_L1,7.95,1.081,,,,0,34.92,0,HYP-NORMAL,
2026-07-10T06:30:00+00:00,410,1050,176.7,6.52,37.64,8.67,DSYA4_L1,10.55,1.075,,,,0,35.22,0,HYP-NORMAL,
2026-07-10T06:45:00+00:00,411,1180,195.1,6.31,37.83,8.8,DSYA4_L1,14.38,1.084,,,,0,35.62,0,HYP-NORMAL,
2026-07-10T07:00:00+00:00,412,1315,213.4,6.09,38.02,8.94,DSYA4_L1,18.24,1.09,,,,0,35.94,0,HYP-NORMAL,
2026-07-10T07:15:00+00:00,413,1449,230.3,5.88,38.23,9.09,DSYA4_L1,22.51,1.091,,,,0,35.66,0,HYP-NORMAL,
2026-07-10T07:30:00+00:00,414,1579,245.6,5.67,38.44,9.24,DSYA4_L1,27.49,1.087,,,,0,35.95,0,HYP-NORMAL,
2026-07-10T07:45:00+00:00,415,1714,260.5,5.45,38.65,9.39,DSYA4_L1,32.93,1.096,,,,0,36.04,0,HYP-NORMAL,
2026-07-10T08:00:00+00:00,416,1853,276.4,5.23,38.87,9.56,DSYA4_L1,38.96,1.096,,,,0,36.25,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-10T08:15:00+00:00,417,1894,278.8,5.16,39.1,9.72,DSYA4_L1,46.17,1.101,,,,0,36.44,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-10T08:30:00+00:00,418,1939,283.4,5.09,39.33,9.89,DSYA4_L1,48.72,1.1,,,,0,36.79,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-10T08:45:00+00:00,419,1974,287.2,5.03,39.56,10.06,DSYA4_L1,51.63,1.166,,,,0,37.03,0,HYP-NORMAL,ALM-THR-TERM-WARN;ALM-PANEL-TEMP
2026-07-10T09:00:00+00:00,420,2026,296.7,4.95,39.79,10.24,DSYA4_L1,53.58,1.166,,,,0,37.3,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T09:15:00+00:00,421,2003,291.3,4.99,40.02,10.42,DSYA4_L1,56.54,1.166,,,,0,37.3,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T09:30:00+00:00,422,1988,290.9,5.01,40.25,10.6,DSYA4_L1,56.14,1.171,,,,0,37.27,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T09:45:00+00:00,423,1978,290.2,5.03,40.48,10.77,DSYA4_L1,55.76,1.126,,,,0,37.8,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T10:00:00+00:00,424,1972,289.4,5.04,40.7,10.95,DSYA4_L1,54.89,1.141,,,,0,37.71,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T10:15:00+00:00,425,1973,288.3,5.03,40.92,11.13,DSYA4_L1,54.39,1.132,,,,0,37.83,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T10:30:00+00:00,426,1978,288.5,5.02,41.14,11.3,DSYA4_L1,54.48,1.138,,,,0,38.19,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T10:45:00+00:00,427,1993,295.2,5.01,41.35,11.47,DSYA4_L1,54.41,1.138,,,,0,38.21,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T11:00:00+00:00,428,2011,300.8,4.98,41.55,11.64,DSYA4_L1,55.34,1.133,,,,0,38.26,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T11:15:00+00:00,429,1994,298.6,5.01,41.75,11.8,DSYA4_L1,56.15,1.117,,,,0,38.93,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T11:30:00+00:00,430,1987,299.1,5.02,41.94,11.96,DSYA4_L1,55.47,1.129,,,,0,38.95,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T11:45:00+00:00,431,1980,298.3,5.04,42.12,12.11,DSYA4_L1,55.45,1.133,,,,0,39.36,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T12:00:00+00:00,432,1988,298.2,5.02,42.29,12.25,DSYA3_L1,54.94,1.13,,,,0,39.25,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T12:15:00+00:00,433,1958,294.3,5.07,42.44,12.39,DSYA3_L1,54.79,1.135,,,,0,39.49,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T12:30:00+00:00,434,1922,289.7,5.13,42.59,12.52,DSYA3_L1,54.32,1.134,,,,0,39.42,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
