ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,dq_codes,pd_pps,risk_score,risk_mode,alarms
2026-07-22T15:30:00+00:00,1598,1925,282.9,5.11,43.91,13.69,DSYA3_L2,70.39,2.555,210,70.39,2.555,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T15:45:00+00:00,1599,1926,284.4,5.11,43.87,13.66,DSYA3_L2,70.8,2.559,192,70.8,2.559,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T16:00:00+00:00,1600,1914,282.8,5.13,43.82,13.61,DSYA3_L2,70.62,2.562,187,70.62,2.562,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T16:15:00+00:00,1601,1900,280.6,5.15,43.75,13.55,DSYA3_L2,69.72,2.563,191,69.72,2.563,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T16:30:00+00:00,1602,1899,280.5,5.15,43.67,13.48,DSYA3_L2,68.95,2.565,191,68.95,2.565,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T16:45:00+00:00,1603,1897,279.4,5.15,43.58,13.39,DSYA3_L2,68.57,2.567,191,68.57,2.567,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T17:00:00+00:00,1604,1876,275.6,5.18,43.47,13.29,DSYA3_L2,68.64,2.57,186,68.64,2.57,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T17:15:00+00:00,1605,1847,273.1,5.23,43.35,13.19,DSYA3_L2,67.39,2.57,186,67.39,2.57,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T17:30:00+00:00,1606,1813,269.2,5.29,43.22,13.07,DSYA3_L2,65.53,2.57,186,65.53,2.57,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T17:45:00+00:00,1607,1793,267.3,5.32,43.07,12.94,DSYA3_L2,63.68,2.57,185,63.68,2.57,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T18:00:00+00:00,1608,1766,266.1,5.37,42.91,12.8,DSYA3_L2,62.21,2.571,165,62.21,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T18:15:00+00:00,1609,1761,268,5.38,42.75,12.65,DSYA3_L2,60.11,2.571,165,60.11,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T18:30:00+00:00,1610,1731,264.1,5.43,42.57,12.5,DSYA3_L2,59.46,2.572,161,59.46,2.572,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T18:45:00+00:00,1611,1707,263.4,5.47,42.38,12.34,DSYA3_L2,57.57,2.572,160,57.57,2.572,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T19:00:00+00:00,1612,1688,260.3,5.5,42.19,12.17,DSYA3_L2,55.57,2.571,158,55.57,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T19:15:00+00:00,1613,1701,263.6,5.48,41.99,12,DSYA3_L2,54.83,2.572,164,54.83,2.572,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T19:30:00+00:00,1614,1713,263.7,5.46,41.78,11.83,DSYA3_L2,54.73,2.574,184,54.73,2.574,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T19:45:00+00:00,1615,1721,264.1,5.44,41.56,11.65,DSYA3_L2,55.34,2.575,184,55.34,2.575,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T20:00:00+00:00,1616,1728,267.8,5.44,41.34,11.47,DSYA3_L2,56.34,2.578,183,56.34,2.578,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T20:15:00+00:00,1617,1701,265.1,5.48,41.12,11.29,DSYA3_L2,56.53,2.58,181,56.53,2.58,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T20:30:00+00:00,1618,1683,263.6,5.51,40.9,11.1,DSYA3_L2,55.28,2.58,163,55.28,2.58,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T20:45:00+00:00,1619,1660,260.7,5.55,40.67,10.92,DSYA3_L2,53.64,2.58,159,53.64,2.58,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T21:00:00+00:00,1620,1628,256,5.6,40.44,10.74,DSYA3_L2,52.58,2.58,156,52.58,2.58,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T21:15:00+00:00,1621,1585,251.4,5.67,40.21,10.56,DSYA3_L2,50.77,2.58,114,50.77,2.58,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-22T21:30:00+00:00,1622,1522,244.7,5.77,39.98,10.39,DSYA3_L2,48.45,2.579,108,48.45,2.579,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T21:45:00+00:00,1623,1465,239,5.86,39.75,10.21,DSYA3_L2,45.47,2.579,107,45.47,2.579,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T22:00:00+00:00,1624,1404,231.7,5.96,39.53,10.04,DSYA3_L2,41.54,2.577,11,41.54,2.577,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T22:15:00+00:00,1625,1302,216.7,6.12,39.31,9.88,DSYA3_L2,38.34,2.576,10,38.34,2.576,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T22:30:00+00:00,1626,1202,202,6.28,39.1,9.72,DSYA3_L2,33.61,2.575,10,33.61,2.575,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T22:45:00+00:00,1627,1093,185.8,6.45,38.89,9.57,DSYA3_L2,29.05,2.573,9,29.05,2.573,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T23:00:00+00:00,1628,988.4,169.8,6.62,38.69,9.42,DSYA3_L2,24.22,2.572,9,24.22,2.572,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T23:15:00+00:00,1629,903.3,157.2,6.76,38.49,9.28,DSYA3_L2,19.91,2.572,8,19.91,2.572,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T23:30:00+00:00,1630,809.1,141.8,6.91,38.31,9.14,DSYA3_L2,16.61,2.571,8,16.61,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-22T23:45:00+00:00,1631,724.2,128.1,7.04,38.13,9.02,DSYA3_L2,13.25,2.571,7,13.25,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T00:00:00+00:00,1632,638.1,115,7.18,37.98,8.91,DSYA3_L2,11.21,2.571,7,11.21,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T00:15:00+00:00,1633,622,111.8,7.2,37.83,8.8,DSYA3_L2,8.13,2.571,7,8.13,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T00:30:00+00:00,1634,607.1,109.4,7.23,37.68,8.7,DSYA3_L2,8,2.571,6,8,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T00:45:00+00:00,1635,594,107.4,7.25,37.55,8.61,DSYA3_L2,7.12,2.571,6,7.12,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T01:00:00+00:00,1636,579.5,104.7,7.27,37.43,8.53,DSYA3_L2,6.66,2.571,6,6.66,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T01:15:00+00:00,1637,567.4,102.7,7.29,37.32,8.45,DSYA3_L2,6.67,2.571,5,6.67,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T01:30:00+00:00,1638,557.9,100.8,7.31,37.23,8.39,DSYA3_L2,6.28,2.571,5,6.28,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T01:45:00+00:00,1639,548.9,99.2,7.32,37.14,8.33,DSYA3_L2,6.06,2.571,5,6.06,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T02:00:00+00:00,1640,537.1,97.1,7.34,37.08,8.29,DSYA3_L2,5.91,2.571,5,5.91,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T02:15:00+00:00,1641,533.6,96.4,7.34,37.03,8.25,DSYA3_L2,5.86,2.571,4,5.86,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T02:30:00+00:00,1642,533,96.5,7.35,36.99,8.22,DSYA3_L2,5.26,2.571,4,5.26,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T02:45:00+00:00,1643,532.2,96.2,7.35,36.97,8.21,DSYA3_L2,5.46,2.571,4,5.46,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T03:00:00+00:00,1644,525.4,95.2,7.36,36.96,8.2,DSYA3_L2,5.42,2.571,4,5.42,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T03:15:00+00:00,1645,520.9,94,7.36,36.97,8.21,DSYA3_L2,5.26,2.571,3,5.26,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T03:30:00+00:00,1646,524,94.6,7.36,36.99,8.22,DSYA3_L2,5.18,2.571,3,5.18,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T03:45:00+00:00,1647,524.5,95.1,7.36,37.03,8.25,DSYA3_L2,5.41,2.571,3,5.41,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T04:00:00+00:00,1648,523.4,95.2,7.36,37.08,8.29,DSYA3_L2,5.43,2.571,3,5.43,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T04:15:00+00:00,1649,536.3,97.8,7.34,37.14,8.33,DSYA3_L2,5.25,2.571,2,5.25,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T04:30:00+00:00,1650,549,99.7,7.32,37.23,8.39,DSYA3_L2,5.36,2.571,2,5.36,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T04:45:00+00:00,1651,565.4,102.9,7.3,37.32,8.45,DSYA3_L2,5.87,2.571,2,5.87,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T05:00:00+00:00,1652,573.9,104.3,7.28,37.43,8.53,DSYA3_L2,6.07,2.571,2,6.07,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T05:15:00+00:00,1653,615.2,111.4,7.22,37.55,8.61,DSYA3_L2,6.7,2.571,2,6.7,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T05:30:00+00:00,1654,658.8,119.4,7.15,37.68,8.7,DSYA3_L2,7.39,2.571,1,7.39,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T05:45:00+00:00,1655,698.5,125.2,7.08,37.83,8.8,DSYA3_L2,7.95,2.571,1,7.95,2.571,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T06:00:00+00:00,1656,740.4,132.6,7.02,37.98,8.91,DSYA3_L2,9.21,2.572,1,9.21,2.572,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T06:15:00+00:00,1657,871.5,154,6.81,38.15,9.03,DSYA3_L2,9.97,2.572,1,9.97,2.572,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T06:30:00+00:00,1658,1006,174.9,6.6,38.33,9.16,DSYA3_L2,13.56,2.573,1,13.56,2.573,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T06:45:00+00:00,1659,1140,195.8,6.39,38.51,9.29,DSYA3_L2,18.28,2.575,1,18.28,2.575,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T07:00:00+00:00,1660,1268,214.7,6.18,38.71,9.44,DSYA3_L2,23.4,2.578,2,23.4,2.578,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T07:15:00+00:00,1661,1390,228.8,5.98,38.91,9.58,DSYA3_L2,29.28,2.582,32,29.28,2.582,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T07:30:00+00:00,1662,1521,247.7,5.78,39.12,9.74,DSYA3_L2,35.52,2.586,196,35.52,2.586,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T07:45:00+00:00,1663,1654,264.1,5.56,39.33,9.9,DSYA3_L2,42.89,2.592,291,42.89,2.592,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-23T08:00:00+00:00,1664,1782,278,5.36,39.55,10.06,DSYA3_L2,50.84,2.599,337,50.84,2.599,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-23T08:15:00+00:00,1665,1822,284,5.29,39.78,10.23,DSYA3_L2,58.99,2.606,315,58.99,2.606,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T08:30:00+00:00,1666,1863,289.7,5.23,40,10.4,DSYA3_L2,63.21,2.612,314,63.21,2.612,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T08:45:00+00:00,1667,1920,296.6,5.14,40.23,10.58,DSYA3_L2,66.41,2.618,314,66.41,2.618,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T09:00:00+00:00,1668,1976,301.5,5.05,40.46,10.76,DSYA3_L2,70.27,2.625,290,70.27,2.625,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T09:15:00+00:00,1669,1969,299.7,5.06,40.69,10.94,DSYA3_L2,75.27,2.634,264,75.27,2.634,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T09:30:00+00:00,1670,1958,298.7,5.08,40.92,11.12,DSYA3_L2,75.69,2.64,264,75.69,2.64,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T09:45:00+00:00,1671,1949,297.5,5.09,41.14,11.3,DSYA3_L2,74.68,2.644,263,74.68,2.644,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T10:00:00+00:00,1672,1944,295.5,5.09,41.37,11.49,DSYA3_L2,74.53,2.649,263,74.53,2.649,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T10:15:00+00:00,1673,1950,292.3,5.08,41.59,11.67,DSYA3_L2,73.64,2.652,263,73.64,2.652,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T10:30:00+00:00,1674,1946,287.2,5.08,41.8,11.84,DSYA3_L2,74.89,2.658,262,74.89,2.658,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T10:45:00+00:00,1675,1954,286.4,5.06,42.01,12.02,DSYA3_L2,75.13,2.662,262,75.13,2.662,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T11:00:00+00:00,1676,1968,288.4,5.04,42.21,12.19,DSYA3_L2,75.87,2.667,262,75.87,2.667,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T11:15:00+00:00,1677,1961,288.6,5.05,42.41,12.36,DSYA3_L2,76.94,2.672,196,76.94,2.672,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T11:30:00+00:00,1678,1956,287.6,5.06,42.59,12.52,DSYA3_L2,76.66,2.676,192,76.66,2.676,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T11:45:00+00:00,1679,1966,289.1,5.05,42.77,12.67,DSYA3_L2,76.36,2.68,191,76.36,2.68,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T12:00:00+00:00,1680,1964,287.9,5.05,42.94,12.82,DSYA3_L2,76.82,2.684,189,76.82,2.684,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T12:15:00+00:00,1681,1936,284.8,5.09,43.09,12.96,DSYA3_L2,77.04,2.688,171,77.04,2.688,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T12:30:00+00:00,1682,1911,282.3,5.13,43.24,13.09,DSYA3_L2,75.23,2.689,167,75.23,2.689,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T12:45:00+00:00,1683,1885,280.1,5.18,43.37,13.2,DSYA3_L2,73.85,2.692,166,73.85,2.692,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T13:00:00+00:00,1684,1840,272.2,5.24,43.49,13.31,DSYA3_L2,71.94,2.693,146,71.94,2.693,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T13:15:00+00:00,1685,1864,275.7,5.21,43.6,13.41,DSYA3_L2,69.21,2.693,164,69.21,2.693,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T13:30:00+00:00,1686,1882,275.6,5.17,43.7,13.5,DSYA3_L2,69.76,2.697,166,69.76,2.697,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T13:45:00+00:00,1687,1887,277.1,5.17,43.78,13.57,DSYA3_L2,71,2.701,165,71,2.701,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T14:00:00+00:00,1688,1884,278.6,5.17,43.84,13.63,DSYA3_L2,71.97,2.705,163,71.97,2.705,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T14:15:00+00:00,1689,1904,279.9,5.14,43.89,13.68,DSYA3_L2,71.33,2.707,187,71.33,2.707,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T14:30:00+00:00,1690,1929,279.6,5.1,43.93,13.71,DSYA3_L2,72.61,2.71,187,72.61,2.71,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T14:45:00+00:00,1691,1953,281.1,5.06,43.95,13.74,DSYA3_L2,75.27,2.716,188,75.27,2.716,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T15:00:00+00:00,1692,1976,284.3,5.02,43.96,13.74,DSYA3_L2,76.86,2.721,186,76.86,2.721,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T15:15:00+00:00,1693,1968,284.6,5.04,43.95,13.74,DSYA3_L2,78.88,2.726,186,78.88,2.726,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T15:30:00+00:00,1694,1972,284.7,5.03,43.93,13.71,DSYA3_L2,78.64,2.728,186,78.64,2.728,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T15:45:00+00:00,1695,1956,285.4,5.06,43.89,13.68,DSYA3_L2,78.96,2.732,186,78.96,2.732,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-23T16:00:00+00:00,1696,1956,288.5,5.06,43.84,13.63,DSYA3_L2,77.68,2.733,185,77.68,2.733,0,,0,90,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
